state,county,admission_type,discharge_destination,inpatient_days,medicare_reimbursement,patient_safety_indicator_(psi),readmissions
ILLINOIS,PERRY COUNTY,584.0,481.0,5.0,13251.0,,15.0
ILLINOIS,PIATT COUNTY,745.0,523.0,5.0,12757.0,,15.0
ILLINOIS,PIKE COUNTY,714.0,532.0,5.0,12795.0,0.0,17.0
ILLINOIS,POPE COUNTY,574.0,596.0,4.0,10760.0,,
ILLINOIS,PULASKI COUNTY,656.0,467.0,4.0,10563.0,,
ILLINOIS,PUTNAM COUNTY,724.0,440.0,5.0,12239.0,,
ILLINOIS,RANDOLPH COUNTY,726.0,441.0,4.0,10563.0,0.0,15.0
ILLINOIS,RICHLAND COUNTY,802.0,529.0,3.0,10670.0,0.0,15.0
ILLINOIS,ROCK ISLAND COUNTY,818.0,441.0,5.0,10979.0,0.0,14.0
ILLINOIS,SALINE COUNTY,666.0,569.0,4.0,12505.0,,15.0
ILLINOIS,SANGAMON COUNTY,844.0,563.0,6.0,11672.0,0.0,16.0
ILLINOIS,SCHUYLER COUNTY,591.0,564.0,4.0,13461.0,,16.0
ILLINOIS,SCOTT COUNTY,828.0,573.0,4.0,11090.0,,
ILLINOIS,SHELBY COUNTY,778.0,494.0,4.0,12348.0,0.0,15.0
ILLINOIS,ST. CLAIR COUNTY,821.0,500.0,5.0,11791.0,0.0,16.0
ILLINOIS,STARK COUNTY,778.0,453.0,4.0,11404.0,,
ILLINOIS,STEPHENSON COUNTY,768.0,550.0,4.0,13418.0,0.0,15.0
ILLINOIS,TAZEWELL COUNTY,835.0,468.0,5.0,12124.0,0.0,15.0
ILLINOIS,UNION COUNTY,548.0,512.0,5.0,11420.0,0.0,15.0
ILLINOIS,VERMILION COUNTY,850.0,505.0,4.0,11200.0,0.0,16.0
ILLINOIS,WABASH COUNTY,698.0,518.0,4.0,16100.0,,16.0
ILLINOIS,WARREN COUNTY,740.0,407.0,4.0,14477.0,,15.0
ILLINOIS,WASHINGTON COUNTY,711.0,489.0,5.0,12087.0,0.0,15.0
ILLINOIS,WAYNE COUNTY,685.0,553.0,4.0,12287.0,0.0,23.0
ILLINOIS,WHITE COUNTY,726.0,550.0,4.0,10581.0,0.0,
ILLINOIS,WHITESIDE COUNTY,704.0,519.0,4.0,11759.0,0.0,15.0
ILLINOIS,WILL COUNTY,809.0,469.0,5.0,12704.0,0.0,16.0
ILLINOIS,WILLIAMSON COUNTY,638.0,523.0,5.0,10386.0,0.0,17.0
ILLINOIS,WINNEBAGO COUNTY,837.0,517.0,5.0,12726.0,0.0,16.0
ILLINOIS,WOODFORD COUNTY,806.0,473.0,5.0,13453.0,0.0,16.0
INDIANA,ADAMS COUNTY,758.0,549.0,4.0,11699.0,0.0,14.0
INDIANA,ALLEN COUNTY,807.0,556.0,5.0,11563.0,0.0,15.0
INDIANA,BARTHOLOMEW COUNTY,537.0,537.0,4.0,11766.0,0.0,14.0
INDIANA,BENTON COUNTY,771.0,498.0,5.0,13466.0,,
INDIANA,BLACKFORD COUNTY,637.0,531.0,5.0,18225.0,,15.0
INDIANA,BOONE COUNTY,772.0,450.0,5.0,13645.0,0.0,14.0
INDIANA,BROWN COUNTY,701.0,492.0,4.0,13820.0,,
INDIANA,CARROLL COUNTY,762.0,583.0,5.0,13345.0,0.0,
INDIANA,CASS COUNTY,732.0,540.0,4.0,13972.0,0.0,14.0
INDIANA,CLARK COUNTY,827.0,418.0,4.0,11046.0,0.0,15.0
INDIANA,CLAY COUNTY,760.0,452.0,4.0,12057.0,,15.0
INDIANA,CLINTON COUNTY,716.0,527.0,4.0,13843.0,0.0,16.0
INDIANA,CRAWFORD COUNTY,785.0,500.0,4.0,12133.0,,
INDIANA,DAVIESS COUNTY,704.0,477.0,4.0,11721.0,0.0,15.0
INDIANA,DEARBORN COUNTY,805.0,467.0,4.0,12424.0,0.0,16.0
INDIANA,DECATUR COUNTY,625.0,527.0,4.0,13071.0,,14.0
INDIANA,DEKALB COUNTY,749.0,574.0,4.0,11717.0,0.0,16.0
INDIANA,DELAWARE COUNTY,836.0,545.0,5.0,12561.0,0.0,15.0
INDIANA,DUBOIS COUNTY,672.0,533.0,4.0,11325.0,0.0,15.0
INDIANA,ELKHART COUNTY,828.0,515.0,5.0,12903.0,0.0,14.0
INDIANA,FAYETTE COUNTY,784.0,486.0,4.0,13465.0,0.0,
INDIANA,FLOYD COUNTY,826.0,428.0,5.0,11478.0,0.0,16.0
INDIANA,FOUNTAIN COUNTY,680.0,503.0,5.0,11758.0,0.0,
INDIANA,FRANKLIN COUNTY,705.0,534.0,4.0,13886.0,0.0,
INDIANA,FULTON COUNTY,523.0,568.0,4.0,14235.0,,15.0
INDIANA,GIBSON COUNTY,742.0,529.0,4.0,10453.0,0.0,15.0
INDIANA,GRANT COUNTY,783.0,518.0,4.0,12145.0,0.0,15.0
INDIANA,GREENE COUNTY,590.0,494.0,5.0,13856.0,0.0,15.0
INDIANA,HAMILTON COUNTY,758.0,515.0,5.0,13214.0,0.0,14.0
INDIANA,HANCOCK COUNTY,730.0,478.0,5.0,13528.0,0.0,15.0
INDIANA,HARRISON COUNTY,793.0,435.0,5.0,20754.0,0.0,15.0
INDIANA,HENDRICKS COUNTY,803.0,569.0,5.0,12617.0,0.0,15.0
INDIANA,HENRY COUNTY,798.0,479.0,5.0,12471.0,0.0,16.0
INDIANA,HOWARD COUNTY,804.0,430.0,4.0,11135.0,0.0,15.0
INDIANA,HUNTINGTON COUNTY,762.0,549.0,4.0,11789.0,0.0,15.0
INDIANA,JACKSON COUNTY,657.0,492.0,5.0,14172.0,0.0,14.0
INDIANA,JASPER COUNTY,755.0,529.0,5.0,13792.0,0.0,16.0
INDIANA,JAY COUNTY,700.0,567.0,5.0,14132.0,,16.0
INDIANA,JEFFERSON COUNTY,707.0,464.0,5.0,12817.0,0.0,16.0
INDIANA,JENNINGS COUNTY,565.0,504.0,5.0,14541.0,0.0,15.0
INDIANA,JOHNSON COUNTY,799.0,497.0,4.0,12892.0,0.0,16.0
INDIANA,KNOX COUNTY,750.0,412.0,5.0,11350.0,0.0,15.0
INDIANA,KOSCIUSKO COUNTY,755.0,567.0,4.0,10805.0,0.0,14.0
INDIANA,LAGRANGE COUNTY,727.0,591.0,4.0,9852.0,,15.0
INDIANA,LAKE COUNTY,817.0,488.0,5.0,13151.0,0.0,16.0
INDIANA,LAPORTE COUNTY,825.0,500.0,4.0,12378.0,0.0,17.0
INDIANA,LAWRENCE COUNTY,533.0,535.0,5.0,14821.0,0.0,15.0
INDIANA,MADISON COUNTY,795.0,513.0,5.0,11900.0,0.0,15.0
INDIANA,MARION COUNTY,838.0,493.0,5.0,14408.0,0.0,15.0
INDIANA,MARSHALL COUNTY,773.0,518.0,4.0,13161.0,,16.0
INDIANA,MARTIN COUNTY,755.0,520.0,4.0,11787.0,,
INDIANA,MIAMI COUNTY,745.0,491.0,4.0,11842.0,0.0,14.0
INDIANA,MONROE COUNTY,785.0,521.0,5.0,12382.0,0.0,14.0
INDIANA,MONTGOMERY COUNTY,802.0,474.0,5.0,13326.0,0.0,14.0
INDIANA,MORGAN COUNTY,782.0,522.0,5.0,13705.0,0.0,14.0
INDIANA,NEWTON COUNTY,768.0,535.0,5.0,13133.0,0.0,
INDIANA,NOBLE COUNTY,714.0,581.0,4.0,11836.0,0.0,15.0
INDIANA,OHIO COUNTY,868.0,522.0,4.0,11890.0,,
INDIANA,ORANGE COUNTY,598.0,533.0,5.0,13389.0,,15.0
INDIANA,OWEN COUNTY,768.0,560.0,5.0,13632.0,,
INDIANA,PARKE COUNTY,479.0,483.0,4.0,11560.0,,
INDIANA,PERRY COUNTY,627.0,625.0,4.0,13796.0,,16.0
INDIANA,PIKE COUNTY,719.0,539.0,4.0,11232.0,,
INDIANA,PORTER COUNTY,782.0,516.0,5.0,12488.0,0.0,16.0
INDIANA,POSEY COUNTY,682.0,584.0,4.0,10371.0,0.0,
INDIANA,PULASKI COUNTY,472.0,488.0,5.0,15326.0,,15.0
INDIANA,PUTNAM COUNTY,558.0,489.0,4.0,12150.0,0.0,15.0
INDIANA,RANDOLPH COUNTY,712.0,506.0,4.0,13309.0,0.0,16.0
INDIANA,RIPLEY COUNTY,730.0,447.0,4.0,13885.0,0.0,16.0
INDIANA,RUSH COUNTY,396.0,464.0,4.0,11203.0,,15.0
INDIANA,SCOTT COUNTY,767.0,433.0,4.0,10631.0,0.0,16.0
INDIANA,SHELBY COUNTY,813.0,493.0,4.0,11482.0,0.0,15.0
INDIANA,SPENCER COUNTY,753.0,548.0,4.0,11338.0,0.0,
INDIANA,ST. JOSEPH COUNTY,862.0,513.0,5.0,12423.0,0.0,15.0
INDIANA,STARKE COUNTY,741.0,529.0,4.0,12482.0,0.0,15.0
INDIANA,STEUBEN COUNTY,685.0,604.0,4.0,12610.0,,15.0
INDIANA,SULLIVAN COUNTY,693.0,467.0,5.0,12884.0,0.0,17.0
INDIANA,SWITZERLAND COUNTY,773.0,523.0,5.0,13391.0,,
INDIANA,TIPPECANOE COUNTY,811.0,517.0,5.0,12308.0,0.0,15.0
INDIANA,TIPTON COUNTY,605.0,495.0,5.0,16099.0,,15.0
INDIANA,UNION COUNTY,738.0,430.0,4.0,12181.0,0.0,
INDIANA,VANDERBURGH COUNTY,709.0,550.0,4.0,10663.0,0.0,15.0
INDIANA,VERMILLION COUNTY,504.0,435.0,5.0,12891.0,,15.0
INDIANA,VIGO COUNTY,813.0,442.0,5.0,11531.0,0.0,16.0
INDIANA,WABASH COUNTY,710.0,514.0,4.0,10685.0,0.0,15.0
INDIANA,WARREN COUNTY,653.0,565.0,5.0,12378.0,,16.0
INDIANA,WARRICK COUNTY,708.0,563.0,4.0,10754.0,0.0,15.0
INDIANA,WASHINGTON COUNTY,742.0,429.0,5.0,13616.0,0.0,15.0
INDIANA,WAYNE COUNTY,764.0,440.0,4.0,12802.0,0.0,16.0
INDIANA,WELLS COUNTY,783.0,606.0,4.0,11826.0,0.0,15.0
INDIANA,WHITE COUNTY,651.0,556.0,5.0,15240.0,,15.0
INDIANA,WHITLEY COUNTY,780.0,554.0,4.0,11704.0,0.0,14.0
IOWA,ADAIR COUNTY,457.0,533.0,4.0,17550.0,,15.0
IOWA,ADAMS COUNTY,414.0,490.0,4.0,14458.0,,15.0
IOWA,ALLAMAKEE COUNTY,129.0,558.0,5.0,15331.0,,16.0
IOWA,APPANOOSE COUNTY,252.0,545.0,4.0,10517.0,,15.0
IOWA,AUDUBON COUNTY,485.0,523.0,4.0,12111.0,,15.0
IOWA,BENTON COUNTY,729.0,568.0,4.0,11774.0,0.0,15.0
IOWA,BLACK HAWK COUNTY,790.0,546.0,5.0,12114.0,0.0,14.0
IOWA,BOONE COUNTY,744.0,563.0,5.0,10976.0,0.0,15.0
IOWA,BREMER COUNTY,701.0,550.0,4.0,13483.0,0.0,15.0
IOWA,BUCHANAN COUNTY,594.0,622.0,4.0,12857.0,0.0,15.0
IOWA,BUENA VISTA COUNTY,546.0,431.0,4.0,15239.0,0.0,14.0
IOWA,BUTLER COUNTY,675.0,524.0,4.0,11603.0,0.0,
IOWA,CALHOUN COUNTY,526.0,536.0,4.0,13372.0,,15.0
IOWA,CARROLL COUNTY,524.0,518.0,4.0,11174.0,0.0,15.0
IOWA,CASS COUNTY,614.0,559.0,4.0,12788.0,0.0,14.0
IOWA,CEDAR COUNTY,807.0,531.0,5.0,12602.0,0.0,
IOWA,CERRO GORDO COUNTY,783.0,519.0,4.0,12275.0,0.0,15.0
IOWA,CHEROKEE COUNTY,326.0,557.0,4.0,11577.0,0.0,16.0
IOWA,CHICKASAW COUNTY,438.0,532.0,4.0,13643.0,,15.0
IOWA,CLARKE COUNTY,762.0,494.0,5.0,15828.0,,15.0
IOWA,CLAY COUNTY,639.0,497.0,4.0,12428.0,,14.0
IOWA,CLAYTON COUNTY,383.0,594.0,4.0,13455.0,,15.0
IOWA,CLINTON COUNTY,333.0,464.0,4.0,12951.0,0.0,14.0
IOWA,CRAWFORD COUNTY,552.0,594.0,4.0,12950.0,0.0,16.0
IOWA,DALLAS COUNTY,750.0,522.0,5.0,12157.0,0.0,15.0
IOWA,DAVIS COUNTY,324.0,483.0,4.0,14604.0,,15.0
IOWA,DECATUR COUNTY,668.0,500.0,5.0,15162.0,,15.0
IOWA,DELAWARE COUNTY,596.0,537.0,4.0,12612.0,,15.0
IOWA,DES MOINES COUNTY,763.0,523.0,5.0,14132.0,0.0,14.0
IOWA,DICKINSON COUNTY,642.0,514.0,4.0,11436.0,0.0,16.0
IOWA,DUBUQUE COUNTY,810.0,549.0,5.0,9507.0,0.0,14.0
IOWA,EMMET COUNTY,368.0,434.0,4.0,12626.0,,15.0
IOWA,FAYETTE COUNTY,507.0,564.0,4.0,12534.0,0.0,15.0
IOWA,FLOYD COUNTY,419.0,504.0,4.0,14787.0,0.0,14.0
IOWA,FRANKLIN COUNTY,524.0,532.0,4.0,13811.0,0.0,15.0
IOWA,FREMONT COUNTY,399.0,416.0,4.0,16062.0,,15.0
IOWA,GREENE COUNTY,537.0,541.0,4.0,13058.0,,15.0
IOWA,GRUNDY COUNTY,656.0,540.0,4.0,12886.0,,15.0
IOWA,GUTHRIE COUNTY,635.0,590.0,5.0,16061.0,,14.0
IOWA,HAMILTON COUNTY,648.0,621.0,4.0,10331.0,0.0,14.0
IOWA,HANCOCK COUNTY,526.0,608.0,4.0,12296.0,0.0,14.0
IOWA,HARDIN COUNTY,495.0,561.0,5.0,14296.0,,15.0
IOWA,HARRISON COUNTY,407.0,529.0,4.0,16690.0,0.0,14.0
IOWA,HENRY COUNTY,502.0,554.0,5.0,15044.0,0.0,15.0
IOWA,HOWARD COUNTY,295.0,629.0,4.0,14777.0,,15.0
IOWA,HUMBOLDT COUNTY,470.0,593.0,4.0,13122.0,,16.0
IOWA,IDA COUNTY,251.0,451.0,4.0,13191.0,,15.0
IOWA,IOWA COUNTY,705.0,532.0,4.0,13803.0,0.0,16.0
IOWA,JACKSON COUNTY,500.0,542.0,5.0,13217.0,0.0,15.0
IOWA,JASPER COUNTY,677.0,510.0,4.0,12173.0,0.0,13.0
IOWA,JEFFERSON COUNTY,723.0,486.0,4.0,11515.0,,15.0
IOWA,JOHNSON COUNTY,795.0,563.0,5.0,13950.0,0.0,14.0
IOWA,JONES COUNTY,606.0,552.0,4.0,11725.0,0.0,15.0
IOWA,KEOKUK COUNTY,597.0,649.0,5.0,14637.0,,15.0
IOWA,KOSSUTH COUNTY,484.0,524.0,4.0,10811.0,0.0,17.0
IOWA,LEE COUNTY,672.0,599.0,5.0,13627.0,0.0,16.0
IOWA,LINN COUNTY,788.0,536.0,5.0,11438.0,0.0,14.0
IOWA,LOUISA COUNTY,747.0,547.0,5.0,13495.0,,
IOWA,LUCAS COUNTY,636.0,509.0,4.0,11375.0,,16.0
IOWA,LYON COUNTY,403.0,587.0,4.0,14471.0,,15.0
IOWA,MADISON COUNTY,497.0,534.0,4.0,11420.0,,15.0
IOWA,MAHASKA COUNTY,776.0,558.0,5.0,13565.0,,15.0
IOWA,MARION COUNTY,737.0,468.0,5.0,12045.0,0.0,15.0
IOWA,MARSHALL COUNTY,661.0,528.0,4.0,11518.0,0.0,14.0
IOWA,MILLS COUNTY,755.0,452.0,4.0,11975.0,0.0,
IOWA,MITCHELL COUNTY,580.0,569.0,4.0,14656.0,,16.0
IOWA,MONONA COUNTY,242.0,433.0,4.0,10703.0,,14.0
IOWA,MONROE COUNTY,306.0,514.0,4.0,14206.0,,16.0
IOWA,MONTGOMERY COUNTY,630.0,574.0,4.0,13869.0,0.0,16.0
IOWA,MUSCATINE COUNTY,799.0,517.0,4.0,13798.0,0.0,15.0
IOWA,O'BRIEN COUNTY,418.0,564.0,4.0,13476.0,0.0,15.0
IOWA,OSCEOLA COUNTY,264.0,518.0,4.0,14175.0,,15.0
IOWA,PAGE COUNTY,237.0,507.0,4.0,15189.0,0.0,15.0
IOWA,PALO ALTO COUNTY,472.0,483.0,3.0,10408.0,0.0,14.0
IOWA,PLYMOUTH COUNTY,508.0,449.0,5.0,12411.0,0.0,14.0
IOWA,POCAHONTAS COUNTY,489.0,426.0,4.0,13050.0,,15.0
IOWA,POLK COUNTY,810.0,487.0,6.0,12020.0,0.0,13.0
IOWA,POTTAWATTAMIE COUNTY,757.0,483.0,4.0,12132.0,0.0,16.0
IOWA,POWESHIEK COUNTY,753.0,536.0,4.0,10390.0,,13.0
IOWA,RINGGOLD COUNTY,520.0,680.0,4.0,14376.0,,15.0
IOWA,SAC COUNTY,442.0,508.0,5.0,15625.0,,15.0
IOWA,SCOTT COUNTY,823.0,483.0,5.0,11521.0,0.0,15.0
IOWA,SHELBY COUNTY,690.0,459.0,4.0,12059.0,,15.0
IOWA,SIOUX COUNTY,163.0,568.0,4.0,12981.0,0.0,15.0
IOWA,STORY COUNTY,735.0,578.0,5.0,10527.0,0.0,14.0
IOWA,TAMA COUNTY,694.0,593.0,4.0,12109.0,0.0,
IOWA,TAYLOR COUNTY,455.0,510.0,4.0,15810.0,,
IOWA,UNION COUNTY,710.0,527.0,4.0,13224.0,0.0,16.0
IOWA,VAN BUREN COUNTY,352.0,512.0,4.0,11233.0,,15.0
IOWA,WAPELLO COUNTY,684.0,536.0,5.0,13794.0,0.0,14.0
IOWA,WARREN COUNTY,813.0,495.0,5.0,12182.0,0.0,
IOWA,WASHINGTON COUNTY,688.0,570.0,5.0,14694.0,,14.0
IOWA,WAYNE COUNTY,178.0,566.0,4.0,13040.0,,15.0
IOWA,WEBSTER COUNTY,737.0,487.0,4.0,11510.0,0.0,14.0
IOWA,WINNEBAGO COUNTY,711.0,493.0,4.0,14754.0,0.0,
IOWA,WINNESHIEK COUNTY,140.0,545.0,4.0,15346.0,0.0,15.0
IOWA,WOODBURY COUNTY,775.0,505.0,5.0,11987.0,0.0,14.0
IOWA,WORTH COUNTY,737.0,542.0,4.0,13388.0,,
IOWA,WRIGHT COUNTY,383.0,594.0,4.0,14781.0,0.0,15.0
KANSAS,ALLEN COUNTY,243.0,414.0,5.0,13075.0,,15.0
KANSAS,ANDERSON COUNTY,561.0,471.0,4.0,13504.0,,14.0
KANSAS,ATCHISON COUNTY,688.0,397.0,4.0,12670.0,,18.0
KANSAS,BARBER COUNTY,138.0,518.0,4.0,11892.0,,15.0
KANSAS,BARTON COUNTY,489.0,509.0,4.0,13307.0,0.0,15.0
KANSAS,BOURBON COUNTY,244.0,497.0,4.0,15167.0,,
KANSAS,BROWN COUNTY,545.0,497.0,4.0,8758.0,0.0,16.0
KANSAS,BUTLER COUNTY,625.0,515.0,5.0,12879.0,0.0,16.0
KANSAS,CHASE COUNTY,253.0,455.0,4.0,11682.0,,
KANSAS,CHAUTAUQUA COUNTY,616.0,455.0,4.0,12310.0,,15.0
KANSAS,CHEROKEE COUNTY,649.0,449.0,5.0,11349.0,,15.0
KANSAS,CHEYENNE COUNTY,629.0,521.0,3.0,10509.0,,14.0
KANSAS,CLARK COUNTY,72.0,506.0,3.0,16631.0,,15.0
KANSAS,CLAY COUNTY,583.0,527.0,4.0,9199.0,0.0,17.0
KANSAS,CLOUD COUNTY,456.0,518.0,4.0,12425.0,0.0,15.0
KANSAS,COFFEY COUNTY,256.0,638.0,3.0,12239.0,,
KANSAS,COMANCHE COUNTY,384.0,520.0,3.0,13946.0,,15.0
KANSAS,COWLEY COUNTY,154.0,502.0,5.0,12311.0,0.0,15.0
KANSAS,CRAWFORD COUNTY,190.0,434.0,4.0,13442.0,0.0,15.0
KANSAS,DECATUR COUNTY,89.0,550.0,4.0,14013.0,,15.0
KANSAS,DICKINSON COUNTY,318.0,452.0,5.0,12180.0,0.0,15.0
KANSAS,DONIPHAN COUNTY,710.0,523.0,4.0,14234.0,,
KANSAS,DOUGLAS COUNTY,751.0,489.0,4.0,12695.0,0.0,16.0
KANSAS,EDWARDS COUNTY,173.0,490.0,5.0,16660.0,,15.0
KANSAS,ELK COUNTY,509.0,536.0,4.0,11436.0,,
KANSAS,ELLIS COUNTY,566.0,484.0,5.0,13747.0,0.0,14.0
KANSAS,ELLSWORTH COUNTY,68.0,470.0,3.0,10798.0,,16.0
KANSAS,FINNEY COUNTY,592.0,545.0,5.0,15677.0,0.0,15.0
KANSAS,FORD COUNTY,563.0,514.0,4.0,14256.0,0.0,15.0
KANSAS,FRANKLIN COUNTY,724.0,495.0,4.0,13025.0,0.0,17.0
KANSAS,GEARY COUNTY,159.0,487.0,5.0,10294.0,,15.0
KANSAS,GOVE COUNTY,198.0,438.0,3.0,9691.0,,15.0
KANSAS,GRAHAM COUNTY,384.0,471.0,3.0,8847.0,,15.0
KANSAS,GRANT COUNTY,399.0,522.0,5.0,13684.0,,16.0
KANSAS,GRAY COUNTY,541.0,588.0,4.0,14606.0,,
KANSAS,GREELEY COUNTY,324.0,438.0,4.0,12956.0,,15.0
KANSAS,GREENWOOD COUNTY,616.0,407.0,4.0,11293.0,,15.0
KANSAS,HAMILTON COUNTY,427.0,404.0,4.0,17996.0,,16.0
KANSAS,HARPER COUNTY,477.0,577.0,4.0,12802.0,,15.0
KANSAS,HARVEY COUNTY,640.0,427.0,5.0,12217.0,0.0,15.0
KANSAS,HASKELL COUNTY,208.0,557.0,4.0,14192.0,,15.0
KANSAS,HODGEMAN COUNTY,112.0,432.0,3.0,11473.0,,15.0
KANSAS,JACKSON COUNTY,527.0,525.0,4.0,11170.0,,15.0
KANSAS,JEFFERSON COUNTY,790.0,461.0,5.0,10850.0,,
KANSAS,JEWELL COUNTY,323.0,686.0,3.0,11985.0,,15.0
KANSAS,JOHNSON COUNTY,703.0,496.0,4.0,11601.0,0.0,16.0
KANSAS,KEARNY COUNTY,261.0,504.0,4.0,13252.0,,15.0
KANSAS,KINGMAN COUNTY,265.0,554.0,4.0,12415.0,,16.0
KANSAS,KIOWA COUNTY,112.0,461.0,4.0,14821.0,,15.0
KANSAS,LABETTE COUNTY,641.0,460.0,5.0,12747.0,,13.0
KANSAS,LANE COUNTY,141.0,430.0,4.0,17539.0,,15.0
KANSAS,LEAVENWORTH COUNTY,735.0,456.0,4.0,12229.0,0.0,17.0
KANSAS,LINCOLN COUNTY,149.0,381.0,4.0,10707.0,,16.0
KANSAS,LINN COUNTY,663.0,478.0,5.0,12664.0,,
KANSAS,LOGAN COUNTY,469.0,519.0,3.0,11523.0,,15.0
KANSAS,LYON COUNTY,324.0,431.0,4.0,13153.0,0.0,
KANSAS,MARION COUNTY,362.0,438.0,4.0,11448.0,0.0,15.0
KANSAS,MARSHALL COUNTY,88.0,527.0,4.0,9390.0,0.0,15.0
KANSAS,MCPHERSON COUNTY,219.0,475.0,5.0,13190.0,0.0,15.0
KANSAS,MEADE COUNTY,375.0,563.0,4.0,16291.0,,16.0
KANSAS,MIAMI COUNTY,656.0,454.0,4.0,10725.0,0.0,15.0
KANSAS,MITCHELL COUNTY,607.0,413.0,4.0,10868.0,,16.0
KANSAS,MONTGOMERY COUNTY,609.0,439.0,5.0,12680.0,0.0,14.0
KANSAS,MORRIS COUNTY,212.0,604.0,4.0,11304.0,,15.0
KANSAS,MORTON COUNTY,455.0,572.0,5.0,13406.0,,14.0
KANSAS,NEMAHA COUNTY,91.0,481.0,3.0,8888.0,0.0,15.0
KANSAS,NEOSHO COUNTY,151.0,462.0,4.0,12435.0,,17.0
KANSAS,NESS COUNTY,204.0,497.0,4.0,15849.0,,16.0
KANSAS,NORTON COUNTY,212.0,647.0,5.0,13748.0,,15.0
KANSAS,OSAGE COUNTY,776.0,501.0,4.0,11337.0,0.0,
KANSAS,OSBORNE COUNTY,185.0,558.0,4.0,9695.0,,16.0
KANSAS,OTTAWA COUNTY,113.0,414.0,4.0,12822.0,0.0,15.0
KANSAS,PAWNEE COUNTY,278.0,495.0,4.0,13034.0,,15.0
KANSAS,PHILLIPS COUNTY,106.0,525.0,3.0,9816.0,,15.0
KANSAS,POTTAWATOMIE COUNTY,328.0,418.0,4.0,12410.0,0.0,15.0
KANSAS,PRATT COUNTY,238.0,556.0,4.0,14387.0,0.0,13.0
KANSAS,RAWLINS COUNTY,374.0,526.0,4.0,11828.0,,16.0
KANSAS,RENO COUNTY,640.0,525.0,4.0,12916.0,0.0,14.0
KANSAS,REPUBLIC COUNTY,121.0,601.0,4.0,12219.0,,18.0
KANSAS,RICE COUNTY,273.0,531.0,4.0,12003.0,,14.0
KANSAS,RILEY COUNTY,366.0,539.0,4.0,12223.0,0.0,13.0
KANSAS,ROOKS COUNTY,163.0,599.0,3.0,11870.0,,16.0
KANSAS,RUSH COUNTY,372.0,512.0,4.0,14127.0,,15.0
KANSAS,RUSSELL COUNTY,521.0,482.0,4.0,8627.0,,17.0
KANSAS,SALINE COUNTY,118.0,465.0,5.0,12783.0,0.0,13.0
KANSAS,SCOTT COUNTY,76.0,525.0,3.0,9260.0,,17.0
KANSAS,SEDGWICK COUNTY,748.0,506.0,5.0,12459.0,0.0,14.0
KANSAS,SEWARD COUNTY,113.0,539.0,5.0,15322.0,,17.0
KANSAS,SHAWNEE COUNTY,791.0,492.0,5.0,10847.0,0.0,15.0
KANSAS,SHERIDAN COUNTY,371.0,470.0,3.0,10198.0,,15.0
KANSAS,SHERMAN COUNTY,486.0,660.0,4.0,11858.0,,15.0
KANSAS,SMITH COUNTY,90.0,575.0,3.0,7420.0,0.0,17.0
KANSAS,STAFFORD COUNTY,289.0,535.0,4.0,15192.0,,15.0
KANSAS,STANTON COUNTY,125.0,531.0,4.0,16892.0,,16.0
KANSAS,STEVENS COUNTY,115.0,523.0,4.0,15010.0,,15.0
KANSAS,SUMNER COUNTY,668.0,541.0,5.0,12231.0,0.0,15.0
KANSAS,THOMAS COUNTY,604.0,588.0,5.0,12592.0,,14.0
KANSAS,TREGO COUNTY,401.0,383.0,3.0,8409.0,,16.0
KANSAS,WABAUNSEE COUNTY,727.0,536.0,4.0,10070.0,,
KANSAS,WALLACE COUNTY,429.0,490.0,4.0,10010.0,,
KANSAS,WASHINGTON COUNTY,192.0,534.0,3.0,8567.0,,16.0
KANSAS,WICHITA COUNTY,88.0,549.0,3.0,12042.0,,16.0
KANSAS,WILSON COUNTY,329.0,479.0,4.0,10922.0,,15.0
KANSAS,WOODSON COUNTY,284.0,413.0,5.0,13869.0,,
KANSAS,WYANDOTTE COUNTY,800.0,492.0,5.0,12731.0,0.0,16.0
KENTUCKY,ADAIR COUNTY,318.0,365.0,5.0,12466.0,,15.0
KENTUCKY,ALLEN COUNTY,652.0,493.0,5.0,13070.0,0.0,16.0
KENTUCKY,ANDERSON COUNTY,799.0,467.0,5.0,11317.0,0.0,
KENTUCKY,BALLARD COUNTY,802.0,473.0,4.0,10402.0,0.0,
KENTUCKY,BARREN COUNTY,447.0,458.0,4.0,12300.0,0.0,15.0
KENTUCKY,BATH COUNTY,826.0,531.0,5.0,11880.0,,
KENTUCKY,BELL COUNTY,813.0,431.0,5.0,9883.0,0.0,17.0
KENTUCKY,BOONE COUNTY,798.0,567.0,4.0,10466.0,0.0,16.0
KENTUCKY,BOURBON COUNTY,746.0,454.0,5.0,12595.0,,16.0
KENTUCKY,BOYD COUNTY,849.0,501.0,5.0,11350.0,0.0,16.0
KENTUCKY,BOYLE COUNTY,831.0,464.0,5.0,10456.0,,15.0
KENTUCKY,BRACKEN COUNTY,706.0,518.0,5.0,14421.0,,
KENTUCKY,BREATHITT COUNTY,404.0,542.0,5.0,11773.0,,18.0
KENTUCKY,BRECKINRIDGE COUNTY,499.0,457.0,5.0,10344.0,0.0,16.0
KENTUCKY,BULLITT COUNTY,802.0,434.0,5.0,13302.0,0.0,
KENTUCKY,BUTLER COUNTY,651.0,603.0,5.0,11152.0,,
KENTUCKY,CALDWELL COUNTY,574.0,493.0,5.0,12042.0,,15.0
